patch_id	centroid_lon	centroid_lat	node1_id	node1_lon	node1_lat	node2_id	node2_lon	node2_lat	node3_id	node3_lon	node3_lat	coupling_ratio_mean	coupling_ratio_std
38	142.840162821435	37.6433350405726	5596	142.876160904569	37.6716932770613	5595	142.848827502883	37.6221325184538	5457	142.795515666883	37.636164851296	0.879543628603081	0.166523354199936
39	143.924198395857	40.4168201907969	6491	143.887649846214	40.4245249660733	6634	143.951368101852	40.439280440145	6633	143.933578265197	40.3866456815393	0.411500763950515	0.00785255351613493
40	143.06410424859	39.0395808633807	5210	143.088005823818	39.0690769825003	5209	143.080826592703	39.0152421295734	5073	143.023487649309	39.0344125660478	0.500676630966877	0.0449204198910753
41	144.272268577334	41.6537583714064	4991	144.315349194963	41.6454508757173	4856	144.22703689181	41.637491287568	4857	144.27442657865	41.6783157459408	0.0713420263376167	0.00468947016467739
42	140.769003959478	37.096392345808	1817	140.806755497279	37.1240728510581	1816	140.775806013264	37.0760186035679	1694	140.724466268184	37.0890712999209	0.282390246805651	0.0255226968998231
43	144.122164817104	40.9546461552453	6501	144.126025386749	40.9320962261651	6359	144.081015361664	40.9519578175432	6502	144.159468567143	40.9798705916594	0.205019918850667	0.00907128635298391
44	142.661193474867	40.0947842301203	3764	142.621391765512	40.0931300515883	3895	142.68640354348	40.1223448395154	3894	142.675790778449	40.0688671528648	1	0
45	142.620445919162	40.1785906884211	3636	142.583730574624	40.1889085728381	3766	142.645439719619	40.2000808265865	3765	142.632164376235	40.1467734246168	1	0
46	140.115761155354	37.1341160862049	376	140.087104565119	37.1190128357776	377	140.115817967502	37.168139137932	494	140.144358936052	37.1151891923194	0.0916637704000319	0.00544206937252426
47	142.438520882238	38.99469416492	3744	142.422512710005	39.0195708636149	3874	142.479067324697	38.9988086780062	3743	142.413989379924	38.9656920972241	0.539554269286615	0.0224122588653522
48	141.044599857294	36.19527609982	3558	141.019346569494	36.2145221317757	3688	141.074088113553	36.2091117433707	3687	141.040365344213	36.1621879336412	0.299512036887541	0.0259250732785563
