x_Sanriku y_Sanriku ae_model_Sanriku an_model_Sanriku au_model_Sanriku ve_1998_model_Sanriku vn_1998_model_Sanriku vu_1998_model_Sanriku ve_2009_model_Sanriku vn_2009_model_Sanriku vu_2009_model_Sanriku
-3.2962783575686473e+02 -2.2924166437702945e+02 -7.7456006714733293e-04 -2.9654074458949423e-03 4.5423460695971536e-03 1.0195355175231524e-04 5.8370944729206444e-05 -9.9125683392653282e-05 9.3433391013694579e-05 2.5751462824362078e-05 -4.9159876627084597e-05
-3.1064116816607208e+02 -2.5998945661047060e+02 7.2382871097973747e-04 -1.5214121566496234e-03 4.0473464272938221e-03 4.8468596585382316e-05 1.7708566532001738e-05 -7.8983083813149643e-05 5.6430712406159428e-05 9.7303280885588025e-07 -3.4462273112917600e-05
-2.1873633257736913e+02 -3.5004796702601811e+02 2.7655422757146036e-04 5.2305024552074051e-04 2.4545417675022694e-03 5.9684737444531215e-05 -3.3958282927223583e-05 -1.8700348804434416e-05 6.2726833947817279e-05 -2.8204730226495438e-05 8.2996106380905444e-06
-2.7278059134943959e+02 -3.2106644990325674e+02 1.4765651638657536e-03 -3.6057417277950940e-04 2.9935270011115542e-03 2.2965153869500496e-05 -9.1654003689220360e-06 -3.9302204467351020e-05 3.9207370672023788e-05 -1.3131716269496640e-05 -6.3734074551239221e-06
-2.8784018278808611e+02 -8.1772273183477211e+01 -1.4970806975055029e-02 -1.4585972227168779e-02 4.0704084360205731e-03 6.5688524585934315e-04 3.4713658585089352e-04 -4.7933467325097765e-05 4.9220636913373781e-04 1.8669089135203696e-04 -3.1589745288714610e-06
-3.3139648291995780e+02 -1.1665394053448583e+02 -1.1136666129528483e-02 -1.1790733905442323e-02 5.4413404372364660e-03 4.9201998780106339e-04 2.9965924605563504e-04 -1.1672798762253690e-04 3.6951666037625007e-04 1.6996117309576948e-04 -5.6873242812935769e-05
-2.7726236300302764e+02 -1.2467130906361506e+02 -6.5673084429754055e-03 -8.3026041120341804e-03 3.6740336006527139e-03 3.5567693510155595e-04 1.7525289240275264e-04 -4.5175423446635422e-05 2.8343654222882648e-04 8.3924247170376659e-05 -4.7610538394555707e-06
-3.4759728064783087e+02 -1.2768254272344957e+02 -1.0370469431552488e-02 -1.0967398947129342e-02 5.7288658792661847e-03 4.5473550615965206e-04 2.8398239691859056e-04 -1.3356383357334211e-04 3.4066034241257470e-04 1.6334100850016781e-04 -7.0546308901414076e-05
-1.8499721061910353e+02 -1.6925251975671878e+02 6.5945541348612531e-04 3.8928960887277039e-03 1.6188194039799290e-03 9.7529808181435180e-05 -2.0935638384966918e-04 4.1785854528872427e-05 1.0478381772978256e-04 -1.6653452687366444e-04 5.9592867972651646e-05
-4.2941110631308334e+02 -1.5094723117959390e+02 -1.0505725692713267e-02 -8.0521720883145725e-03 6.5227459071001796e-03 4.2659598838052498e-04 2.1966701273432062e-04 -1.9229306872460718e-04 3.1103300576067904e-04 1.3109311976286031e-04 -1.2054286374650520e-04
-3.5420477211951800e+02 -2.6112470254111736e+02 -1.6261354939885135e-04 -1.5689957289388560e-03 4.6474814181703952e-03 7.5572079799304250e-05 2.2518593806383567e-05 -1.0818585710811625e-04 7.3783330755916886e-05 5.2596407880561487e-06 -5.7063561508241907e-05
-3.0916534180285004e+02 -2.7961049793648198e+02 1.1437425326059237e-03 -1.0224968399617925e-03 3.8819828496579707e-03 3.2909821001086159e-05 5.8463077921817798e-06 -7.3266368702584102e-05 4.5490988859751319e-05 -5.4011574473979390e-06 -3.0564557356346427e-05
-3.4139252777550524e+02 -3.1024800129154386e+02 1.3209731285735602e-03 -7.0126014092907924e-05 4.0334556787981375e-03 3.0102173871540440e-05 -1.8066548024873019e-05 -8.3420857452942603e-05 4.4632878285849602e-05 -1.8837934179895006e-05 -3.9052844986163090e-05
-3.3386807918132359e+02 -1.5608486190476339e+02 -6.1269802671942899e-03 -7.9891399309588978e-03 5.1597904522464755e-03 3.0545689942394126e-04 1.9699538731756099e-04 -1.1504376983107844e-04 2.3806011648480407e-04 1.0911484807701312e-04 -5.8286074856367209e-05
-3.8161471986983224e+02 -1.7077457481054245e+02 -6.7433221153626686e-03 -7.1898755078402508e-03 5.8060888591149962e-03 3.0697630611085594e-04 1.8696527710057457e-04 -1.5252937672853304e-04 2.3279976284186658e-04 1.0787664651433181e-04 -8.8662399278268081e-05
-3.8035180349126887e+02 -1.9119889774415950e+02 -4.8885444842596262e-03 -5.6146197181949015e-03 5.5803585605400559e-03 2.3977093635920964e-04 1.4111952175094796e-04 -1.4563562232770648e-04 1.8599694703235375e-04 7.9358704850804047e-05 -8.4251678161765869e-05
-3.5962881511476166e+02 -2.2130150438834247e+02 -2.1143467535270251e-03 -3.6201499399983305e-03 5.0354618291709929e-03 1.4433722098709714e-04 8.1145602239409095e-05 -1.2257828769935000e-04 1.2107940669829986e-04 4.1323952899427459e-05 -6.7188207578469070e-05
-3.8576654602263085e+02 -2.6274959352342250e+02 -9.3721729552275889e-04 -1.0075902077110348e-03 5.0528411306089826e-03 9.9718185436890476e-05 6.0591956589780542e-06 -1.2893148094280491e-04 8.9408795186140128e-05 -5.0242966258433291e-06 -7.3350228506106107e-05
-3.3090596017585131e+02 -3.2252817900898151e+02 1.5963450285701771e-03 -8.6476169573953963e-05 3.7395430171319756e-03 2.2727922452024675e-05 -1.5799058507735009e-05 -7.1468643079079192e-05 4.0287717766296623e-05 -1.6750296373048503e-05 -3.0333669890627462e-05
-4.2702528993313382e+02 -1.8306903786016207e+02 -7.2388999992039479e-03 -5.5606860037470257e-03 6.1465751133705331e-03 3.1100671830855761e-04 1.4466793009692668e-04 -1.7933069984205045e-04 2.3137881831731419e-04 8.3500384055709405e-05 -1.1171837359497458e-04
-9.4187041386188369e+01 6.4936243352933076e+01 -8.3101974294278361e-02 -2.0420561548646528e-02 2.6856226212481696e-02 2.5770644212152502e-03 -1.1570296350376326e-04 -1.3140957134455863e-04 1.6629427039781882e-03 -3.4032914053887508e-04 1.6400891699274001e-04
-1.1327055151533081e+02 1.1627617858558629e+02 -2.3949684605007146e-01 -7.7114260742281240e-02 3.2441910747732131e-02 6.5076584546433901e-03 1.2544130805407024e-03 -1.6684088121712306e-04 3.8731931480926042e-03 4.0615621237560871e-04 1.9002013700793039e-04
-2.4724471196839755e+02 2.4810435452383036e+01 -5.9647386122875769e-02 -3.5832102452066250e-02 5.8002019229546167e-04 2.1273831790442387e-03 8.3388371601700046e-04 1.4650405400043056e-04 1.4712619316926052e-03 4.3973058904427174e-04 1.5288427611568063e-04
-2.7667759167862368e+02 -1.8640220726296022e+02 -1.0789502932527608e-03 -3.2528688260613932e-03 3.7300376600812981e-03 1.3573972687244329e-04 4.5649824645991260e-05 -5.6985250049821415e-05 1.2387127364666293e-04 9.8682675593159397e-06 -1.5954835788927138e-05
-2.4636546513908681e+02 -2.8111648821097265e+02 1.4109194923671623e-03 1.3922385287940168e-04 3.0131666581895340e-03 2.4532590799166094e-05 -3.8105993443250171e-05 -3.4999530313872393e-05 4.0052705215204879e-05 -3.6574531061576753e-05 -1.8546970737875213e-06
-1.7559761299536706e+02 2.5222011961718061e+02 -4.9096357524783785e-01 7.3958507380306793e-02 -7.9355341571833086e-04 1.3603723648492013e-02 -2.4366278853411162e-03 -2.8363400297234579e-04 8.2031243207657967e-03 -1.6230843041577414e-03 -2.9236309054524743e-04
-1.1613756246321414e+02 2.8948735050327059e+02 -6.8636338296459565e-01 2.7506213572120219e-01 5.0485017643765701e-02 1.7169020062883535e-02 -7.1123178010678969e-03 -1.9902899259078752e-03 9.6190228502729836e-03 -4.0866343081346727e-03 -1.4349547318264525e-03
-1.3828595996125182e+02 -1.0821778349567398e+02 -1.8720641747292657e-03 9.2071792976676104e-03 -3.0196312072473098e-04 2.3146174531700020e-04 -4.0805613666274922e-04 1.2658370150207587e-04 2.1086903939497828e-04 -3.0677716438840550e-04 1.2326210717410383e-04
-1.4128197072094187e+02 -5.8997496657105097e+00 -2.5893013701278920e-02 -6.1873825034686799e-03 -2.4653876998136175e-03 1.0594911267807765e-03 -1.4081971200881791e-04 3.3437373351303303e-04 7.7466797606670840e-04 -2.0888091954697339e-04 3.0725446881508324e-04
-1.2155783398772007e+02 -1.1655270214171162e+02 -1.5332140915657565e-03 1.1613848671775895e-02 1.0350801022782091e-04 2.1419242540660053e-04 -4.6386901356682074e-04 1.0600122752630216e-04 1.9732707039937721e-04 -3.3611667817728589e-04 1.0713981563880819e-04
-2.0543181752999251e+02 -2.4353072249677993e+02 1.3063842415758343e-03 2.0763719087361454e-03 2.5955292168297135e-03 3.7331619274319947e-05 -1.1795413143412026e-04 -1.1636546902820416e-05 5.1701845931654124e-05 -9.5114040438022666e-05 1.6914274482306436e-05
-2.0544308042239544e+02 -2.4350683722022509e+02 1.3064571129994648e-03 2.0761505060407147e-03 2.5956321019478062e-03 3.7336668959382256e-05 -1.1795397808173630e-04 -1.1635817781731668e-05 5.1707697202376369e-05 -9.5116322515288444e-05 1.6916135339694200e-05
-2.5387836612204890e+02 -2.2123342145989221e+02 8.5155804500193684e-04 -5.8306325132249307e-04 3.2907383597500549e-03 5.8000664216945612e-05 -3.1137660196766786e-05 -3.9157698954030475e-05 6.7367802711966918e-05 -3.7551355961314210e-05 -2.9595769967798696e-06
-1.9721026520426770e+02 -2.2624552196264128e+02 1.2927998254345342e-03 2.7221602466560601e-03 2.4567269323728653e-03 4.5093499807113181e-05 -1.4670466528616218e-04 -1.9625531942834874e-06 5.9314297886893058e-05 -1.1676090257294551e-04 2.5061443061818031e-05
-2.3006185184080246e+02 -2.3205858049546796e+02 1.2885977529121413e-03 8.6377063954417373e-04 2.9060281881934454e-03 4.1061731834614623e-05 -7.8606312139365190e-05 -2.2442911696263788e-05 5.5236307116648178e-05 -6.9104835104379279e-05 9.5233983738641160e-06
-1.6411940723195215e+02 -2.3603164758711750e+02 9.5875689446820735e-04 4.3045578252990570e-03 2.3355218822629490e-03 5.2408699165311188e-05 -1.9531192128800773e-04 3.9980393533591229e-06 6.2955025004461469e-05 -1.4796178520971810e-04 2.9688780058251565e-05
-2.7218090325687223e+02 -2.4003712897606366e+02 9.1633639546535926e-04 -1.0100157923614327e-03 3.5767369914967454e-03 4.8102728174523596e-05 -8.3012167987036679e-06 -5.4481933453271963e-05 5.8182428524642548e-05 -1.9411390514679429e-05 -1.5137826546807764e-05
-1.8242244591003839e+02 -2.4503590284797423e+02 1.1143792873809816e-03 3.1500898437498395e-03 2.4452312506524575e-03 4.3279532563016822e-05 -1.5442426366276513e-04 -4.5166609632300985e-06 5.5537704724207620e-05 -1.1977327538151690e-04 2.2380882793946931e-05
-2.4605003347703209e+02 -2.4455749538398871e+02 1.2864760518105694e-03 1.0988803137675730e-04 3.1469915572147943e-03 3.6151307055697627e-05 -4.7305127123886296e-05 -3.4969489084413760e-05 5.0302543625613892e-05 -4.6096358778741966e-05 -3.5258195505102553e-07
-2.3161579349204325e+02 -2.5343343719407579e+02 1.3859858922274039e-03 7.9738329787698559e-04 2.9114687894839634e-03 3.0994309362874356e-05 -6.9023395621669220e-05 -2.6524675733889673e-05 4.6240154177375800e-05 -6.0252179345022379e-05 5.5014809504339243e-06
-1.5423854444135964e+02 -2.6128312715329446e+02 5.9440170738373724e-04 3.9401829786276238e-03 2.3854829930119626e-03 5.4986165073669582e-05 -1.7377248684174657e-04 -2.6590873863509646e-06 6.1524583854890693e-05 -1.3043047407684271e-04 2.3581225536780624e-05
-1.7732175969987699e+02 -2.5918815142888280e+02 9.3651055513085154e-04 3.0282341636154175e-03 2.4625135619382702e-03 4.3934240655025533e-05 -1.4493219674803259e-04 -7.7797189651522121e-06 5.4235856761464900e-05 -1.1162162094826300e-04 1.9307930216168762e-05
-2.6210920074891590e+02 -2.6205898049594106e+02 1.3322614761116956e-03 -3.7563255970922123e-04 3.3332540822972323e-03 2.9691056476012480e-05 -2.3964624648041753e-05 -4.5708114899020091e-05 4.4345932713241131e-05 -2.8096582804843187e-05 -9.0423199937505413e-06
-2.1439577294222818e+02 -2.6170724710670504e+02 1.2971606357975230e-03 1.4339823175796762e-03 2.6975742435198140e-03 3.1849569772621173e-05 -8.9523732251662859e-05 -1.9479176287335425e-05 4.6118336766393927e-05 -7.3749926758286420e-05 1.0194140391382533e-05
-2.4515079037207201e+02 -2.6121802543240534e+02 1.4017159108941758e-03 2.2568418203698919e-04 3.0887329000175378e-03 2.8189566021336203e-05 -4.6260711751773053e-05 -3.4974869600275761e-05 4.3608441041172137e-05 -4.3778185749366172e-05 -9.9880770008285152e-07
-2.0078307791451076e+02 -2.6942813838960154e+02 1.1216382378212686e-03 1.8225131661239234e-03 2.5861268940615624e-03 3.5369877327118797e-05 -1.0103297446118490e-04 -1.6295534905453667e-05 4.7707897943152751e-05 -8.0985329633821742e-05 1.2151860929223516e-05
-1.7732816664166450e+02 -2.7773713247351424e+02 7.5243942491053659e-04 2.4909245283226971e-03 2.4648083153591700e-03 4.4944395166762914e-05 -1.2111957477835655e-04 -1.1649426784872227e-05 5.3221228840778816e-05 -9.3719404966806876e-05 1.5463464684078645e-05
-2.3108869898112505e+02 -2.7906395630746755e+02 1.3390783652386289e-03 5.9032598832366287e-04 2.8303252431820204e-03 2.7183033040202356e-05 -5.5440388187499544e-05 -2.7611012433809662e-05 4.1912895057827274e-05 -4.8946802315939253e-05 3.5225652411925585e-06
-2.4649846150436525e+02 -2.8098160757708729e+02 1.4116570895308083e-03 1.3634385166278698e-04 3.0158020431785173e-03 2.4523170705361348e-05 -3.8023060749624459e-05 -3.5081868574782910e-05 4.0051398690200239e-05 -3.6523278381333802e-05 -1.9080460998192179e-06
-2.1191551040923596e+02 -2.7884919313483044e+02 1.1753574771090716e-03 1.2263183736402890e-03 2.6384993530692417e-03 3.2230510348263136e-05 -7.8122795887788002e-05 -2.0391301974307083e-05 4.5159442596462924e-05 -6.4633293777744823e-05 8.6321909094545789e-06
-2.6065162527605474e+02 -2.8600424630781822e+02 1.4527978803579448e-03 -2.2798729464844911e-04 3.1709565894251722e-03 2.2742655661777137e-05 -2.2798391933592759e-05 -4.1967951219206978e-05 3.8723432345714529e-05 -2.5306252174725700e-05 -7.0874287355300875e-06
-1.8582870273951767e+02 -2.8706815969325231e+02 7.5641436808024658e-04 1.9160421708668814e-03 2.4940492802537472e-03 4.3227766674501613e-05 -9.9485940366594923e-05 -1.4892434044935811e-05 5.1548324723384326e-05 -7.8409476487059228e-05 1.2542108037855407e-05
-1.5570645998309718e+02 -2.8103295896811250e+02 3.6598857852088705e-04 3.1915814093020729e-03 2.3810714244948809e-03 5.6278068224647820e-05 -1.4249368986543484e-04 -7.2201319103953667e-06 6.0303942588377578e-05 -1.0738629436311204e-04 1.8971653759048323e-05
-1.3858095059086284e+02 -2.8697212453047990e+02 -4.5544279085237420e-05 3.5726018671557308e-03 2.3344275107443791e-03 6.7936594540878004e-05 -1.5224714546087338e-04 -4.8000433880751471e-06 6.7435607470940393e-05 -1.1294852492216033e-04 2.0878659230113022e-05
-2.2328774288897475e+02 -2.9089709990431129e+02 1.2011054908092607e-03 6.8785884856837774e-04 2.6829942967027342e-03 3.0267776279460462e-05 -5.6251143491112446e-05 -2.4209179196524493e-05 4.3479936678362330e-05 -4.8684696156860291e-05 5.3037580672055821e-06
-1.7394607874290853e+02 -2.9567485840951639e+02 4.6458493052577675e-04 2.0424042436921722e-03 2.4379483700806186e-03 5.0928038578461902e-05 -1.0153774643196772e-04 -1.3018030911884466e-05 5.6038472814245446e-05 -7.9071299751353827e-05 1.3799401159002336e-05
-1.9788806342988642e+02 -3.0607909352166325e+02 6.8191833176673236e-04 1.0989122810950878e-03 2.5199685250045043e-03 4.4256730826099119e-05 -6.7511280962561930e-05 -1.8471906317903827e-05 5.1757832475533175e-05 -5.5423245870515965e-05 9.2477474571457245e-06
-2.4435343155111909e+02 -3.0279005293073999e+02 1.3162747033931702e-03 8.7150018606577288e-05 2.8394760757603664e-03 2.6521649437437210e-05 -3.1413097490600213e-05 -3.1306691227739992e-05 4.1000671174762083e-05 -3.0454447285927863e-05 -7.2454394375961378e-08
-1.8598306495884970e+02 -3.0789219842279766e+02 4.8051910597542830e-04 1.3720359001689543e-03 2.4625032421502300e-03 5.0039554972225944e-05 -7.6355652115342489e-05 -1.5879781260261456e-05 5.5325265137955654e-05 -6.1263257213483991e-05 1.1207754403391075e-05
-2.6311451467998432e+02 -3.0692196483946844e+02 1.4354664044121895e-03 -2.5433469635132160e-04 3.0270279897462267e-03 2.2898631567702362e-05 -1.6905939652587932e-05 -3.9001620228043425e-05 3.8688762016236447e-05 -1.9703621312452470e-05 -5.7043123408349289e-06
-2.7641776641073488e+02 -3.1082786471256441e+02 1.5204667012882491e-03 -4.6703935640520660e-04 3.1494866401398317e-03 2.0645536266319545e-05 -7.5436940002786905e-06 -4.4305224045464639e-05 3.7370669980490286e-05 -1.2681126920735963e-05 -9.6608710039264856e-06
-2.1039886852659023e+02 -3.1649296310564017e+02 7.1031009685674541e-04 6.6933876363385592e-04 2.5612900670439454e-03 4.3801135286482046e-05 -4.9904420881397275e-05 -2.1055302765718283e-05 5.1614546351906246e-05 -4.2541694481424860e-05 7.1188879717651166e-06
-3.0182969283803328e+02 -3.1748544181837451e+02 1.6246158490652281e-03 -5.7773476664224816e-04 3.4049218750500879e-03 1.8776017109048873e-05 -1.0835236058607674e-06 -5.5840366086273235e-05 3.6646791448766382e-05 -7.4386060389254973e-06 -1.8386225460722266e-05
-2.4651778443625506e+02 -3.1682771467699013e+02 1.2250794213083769e-03 4.4329185821232359e-05 2.7591498365497503e-03 2.9792554576922337e-05 -2.5944853434412124e-05 -2.9817679333245665e-05 4.3268428211314484e-05 -2.5457232390378568e-05 5.3296886880158980e-07
-1.8449684977451946e+02 -3.2002264805198195e+02 2.6093884907476308e-04 1.1593396479692717e-03 2.4245789569827055e-03 5.6750660923018839e-05 -6.6311906806092370e-05 -1.5231104338493891e-05 5.9620988262841233e-05 -5.3559170678430380e-05 1.1439264188315870e-05
-2.6390994256806357e+02 -3.2853065186691299e+02 1.3299422298390269e-03 -1.8528701657684530e-04 2.8183933675468360e-03 2.8085148648268763e-05 -1.3895259716692954e-05 -3.3351675713464016e-05 4.2714513176498059e-05 -1.5933416899038252e-05 -2.3493486704488168e-06
-2.8246891941784702e+02 -3.3038776670998277e+02 1.5334882752377418e-03 -4.6888268024655738e-04 2.9968649491013996e-03 2.2497763013572936e-05 -3.0435756909886163e-06 -4.0330427092102449e-05 3.9366134041188097e-05 -8.2012851737007479e-06 -7.3649126519870516e-06
-2.3128204221922792e+02 -3.3109115922152046e+02 8.2948090632719673e-04 3.0074821703044092e-04 2.5900619020461334e-03 4.2195870938368996e-05 -3.1539070528499765e-05 -2.3754467209107807e-05 5.1320160907968160e-05 -2.8230840141164915e-05 4.7362137133996587e-06
-2.0202028319340886e+02 -3.2941447484708618e+02 3.7755608541230773e-04 7.5742918016890378e-04 2.4716332423972945e-03 5.4257499224781583e-05 -4.8986952093163459e-05 -1.8110672160447992e-05 5.8410616164316968e-05 -4.0655231111305518e-05 9.0772935059222469e-06
-3.1704007991302848e+02 -3.2738107994669275e+02 1.6969140838937939e-03 -3.4481548920878210e-04 3.4748373980116039e-03 1.9179248031874730e-05 -6.8384668647839941e-06 -6.0374625511401141e-05 3.7845302954706461e-05 -1.0631437246080597e-05 -2.2151414133273507e-05
-2.3011520228086670e+02 -3.4977675569339675e+02 4.8634405759866823e-04 3.8209907564858863e-04 2.5003410192522392e-03 5.3976765726431751e-05 -2.8793852740357900e-05 -2.0880280548857820e-05 5.9326550360017102e-05 -2.4590762908223425e-05 6.6234706629168122e-06
-2.5012502094520337e+02 -3.5054104770367360e+02 8.4083213616561699e-04 1.1874729731233989e-04 2.5819701550571224e-03 4.4606586175980991e-05 -1.9277585929954903e-05 -2.4734548830419260e-05 5.3855739673802777e-05 -1.7971365659519165e-05 3.6671228752090872e-06
-1.9139373910686413e+02 -3.4821303525659630e+02 -1.7919328381703928e-04 8.5651584657800591e-04 2.3672492349022375e-03 7.1863748800323152e-05 -4.7027267344656113e-05 -1.4088592712744190e-05 6.9892622678335720e-05 -3.7605593032298049e-05 1.1951148871180421e-05
-2.9687865516964104e+02 -3.4729242739926030e+02 1.6396498750139640e-03 -5.9978117130261898e-04 2.8958270093563804e-03 2.2517655786891727e-05 4.2245636453252872e-06 -3.8815449297614731e-05 4.0553804412045332e-05 -2.3730292390035210e-06 -6.9613521946945441e-06
-2.0872373574947787e+02 -3.5383047561496107e+02 2.9634307851847128e-05 6.4507840718985323e-04 2.4098430899181203e-03 6.6950655690685884e-05 -3.7531147134836674e-05 -1.6469743332656554e-05 6.7276633077056203e-05 -3.0435284655748289e-05 1.0038530656442773e-05
-2.1972415669503624e+02 -3.3769801960796985e+02 5.2925899585680143e-04 4.6919931089792042e-04 2.5248031478279287e-03 5.1140191252093252e-05 -3.5914658159231862e-05 -2.0869876560249024e-05 5.6962040206518068e-05 -3.0753465739354738e-05 6.9029580658581914e-06
-2.2877507934588266e+02 -3.7086775234411806e+02 1.3812648187556270e-04 4.1715606508920135e-04 2.4469175878504969e-03 6.6428075819058858e-05 -2.5889258196677640e-05 -1.8269587689932533e-05 6.7947467119690047e-05 -2.1300541480696425e-05 8.6465057764229269e-06
-2.8051297179441974e+02 -2.8390958285403678e+02 1.4297566170494533e-03 -6.3878307153234469e-04 3.4509229003376329e-03 2.3463047983271763e-05 -7.3081741010177078e-06 -5.3898325956599919e-05 3.9190370770815752e-05 -1.4334787887873500e-05 -1.5938174052885957e-05
-3.0732808296941204e+02 -2.9418141532138276e+02 1.3904397344806458e-03 -7.5716414677056310e-04 3.7269727073790141e-03 2.4847822693028889e-05 4.8363548722444393e-07 -6.7676109561610564e-05 4.0142659772315994e-05 -7.8451701272517488e-06 -2.6679409780441414e-05
-2.9095411826864051e+02 -2.9618435842913493e+02 1.4843789317986258e-03 -6.9771513296639214e-04 3.4890549019176696e-03 2.1387584276515323e-05 -2.1233015932875218e-06 -5.7061129150512714e-05 3.7715752526300206e-05 -9.7981680559178351e-06 -1.8681525229418348e-05
-2.8728708936574907e+02 -3.1649960661821814e+02 1.6019055302930957e-03 -6.2404204008046748e-04 3.2147107433131285e-03 1.8781576358733043e-05 -3.5088829684345746e-07 -4.7605769057855738e-05 3.6402537191957097e-05 -7.2153507377286007e-06 -1.2243950881411329e-05
-2.4602460799816248e+02 -3.3565526565135497e+02 1.0002993450507049e-03 1.0035309903986437e-04 2.6451163493904956e-03 3.8187601951383364e-05 -2.2725199912607718e-05 -2.6489110667854021e-05 4.9190894746941118e-05 -2.1621315823169210e-05 2.6071691754414269e-06
-3.0208383232986210e+02 -3.3635087321288688e+02 1.6956507438061928e-03 -5.6858646596225331e-04 3.1440886071103344e-03 1.9291061879630288e-05 1.8043919772676068e-06 -4.7272221304386984e-05 3.7943220061498408e-05 -4.4500591483171804e-06 -1.2687246626173309e-05
-3.5615757924920899e+02 -3.1235445070242821e+02 1.1703023508842249e-03 3.4344857806629491e-04 4.2220839427064179e-03 3.6178544768026166e-05 -3.1361226201806926e-05 -9.2320114340004584e-05 4.9051870627752639e-05 -2.7583291843077682e-05 -4.5877190970233992e-05
-3.2248597078846672e+02 -3.0773644790821083e+02 1.4578705295119323e-03 -4.8125335125020715e-04 3.7978212244488556e-03 2.4174229495587569e-05 -5.7147794057898307e-06 -7.2343177555564918e-05 4.0210805320218825e-05 -1.1008566269542110e-05 -3.0567144086627504e-05
-3.4578329061915770e+02 -3.2182292510987378e+02 1.4465696638147460e-03 2.8329161329910331e-04 3.9615219378022586e-03 2.8394083005603465e-05 -2.8167612586032349e-05 -8.1530813686939415e-05 4.4306349307565673e-05 -2.5051404839742212e-05 -3.7954072371114570e-05
-3.2718944495959630e+02 -3.2880381869923201e+02 1.6724678580663113e-03 -9.7976470029080109e-05 3.6027406137939841e-03 2.1096913760088393e-05 -1.4696011457539584e-05 -6.6289815012374322e-05 3.9494060198817819e-05 -1.5773752627859466e-05 -2.6659668260640499e-05
-2.9858000646732876e+02 -3.5879837550353119e+02 1.5988980245492017e-03 -5.5508710332394077e-04 2.7471383921658437e-03 2.5799997496380134e-05 4.0881920245497870e-06 -3.4538254367854722e-05 4.3387875766421354e-05 -2.0177661120135613e-06 -4.3197320540304406e-06
-2.9174429841319676e+02 -3.5945686841738018e+02 1.4710267346012482e-03 -4.3040697148466429e-04 2.7042817749159259e-03 2.9143477258810219e-05 8.4133552521141678e-07 -3.2227055274174833e-05 4.5324771339423948e-05 -3.8931411611198905e-06 -2.4799557500996485e-06
-1.8177017875672641e+02 -7.1339328351897242e+00 -3.1229115037099079e-02 -1.8377173617019585e-02 -3.4620935478221816e-03 1.2250219839208063e-03 2.7671155373251287e-04 3.1564641686867174e-04 8.8150171851271648e-04 7.4562643945297430e-05 2.7756338784262774e-04
-1.8879663709733879e+02 -7.2473688827174172e+00 -3.2126738237543813e-02 -2.0004745325863996e-02 -3.1723141521181513e-03 1.2550779783832213e-03 3.3433833036654060e-04 2.9765924635820508e-04 9.0168385777023930e-04 1.1428613178203661e-04 2.6276379068490541e-04
-1.8387552288545925e+02 -7.1268861544594342e-01 -3.5557627690248936e-02 -2.1406351391853987e-02 -3.5443509724652628e-03 1.3584698506213546e-03 3.5428615604299985e-04 3.2513814956299951e-04 9.6733594602861628e-04 1.1881629073260598e-04 2.8615028886588162e-04
-1.8600793727215168e+02 -5.9623309339299162e+00 -3.2550340236861881e-02 -1.9928278136119935e-02 -3.3389230189111436e-03 1.2670884806935227e-03 3.2509537184655958e-04 3.0894150873391358e-04 9.0903473808804204e-04 1.0588431234924029e-04 2.7221335552589100e-04
-1.1863862560596505e+02 1.7702971416945863e+02 -5.3699186908105956e-01 -6.6636556158799362e-02 4.9661698261374738e-02 1.3629327576803081e-02 1.0015399441841357e-03 -1.3172581124298857e-03 7.7224170169114259e-03 2.6853782643734278e-04 -7.7097943155476358e-04
-1.2257213176724565e+02 1.6677199124270285e+02 -4.7199137767395460e-01 -7.6983983569492556e-02 3.7635093649315117e-02 1.2194212800013824e-02 1.2934097299861372e-03 -9.0422621476160590e-04 7.0023076456003225e-03 4.4658591072171922e-04 -4.9024018461913961e-04
-1.3753360981211856e+02 1.6283843415971003e+02 -4.1687762950785495e-01 -7.6104206109058908e-02 1.7200367295078699e-02 1.1165863618916113e-02 1.3644898242334553e-03 -4.4902159386304817e-04 6.5802096943297084e-03 5.2734355703380731e-04 -2.5981755361718250e-04
-1.2952904651786201e+02 1.6907497830757919e+02 -4.6438094290880977e-01 -7.2752581547336589e-02 2.7739975554666764e-02 1.2166737554952317e-02 1.2315828378792538e-03 -7.5529896622162967e-04 7.0585471829554096e-03 4.3130444085855135e-04 -4.5015923512029525e-04
-4.2530500315628598e+02 -2.1997252886062796e+02 -4.4166463121809128e-03 -2.8539646780367228e-03 5.8130505595653135e-03 2.1283827812383209e-04 6.2281769793992123e-05 -1.6689834427214799e-04 1.6425516868984205e-04 3.0888158335588177e-05 -1.0295478811692955e-04
-2.0568166773844416e+02 -7.4534876522257406e+01 -9.2324688257412330e-03 -6.2208180403758974e-03 -3.5088496417566697e-04 4.9589496258737112e-04 4.1109103771920197e-05 1.3393838204165431e-04 3.9433780550421756e-04 -2.7319894672214674e-05 1.3007864743572197e-04
-1.9817719440471873e+02 -7.8294721435739987e+01 -7.7996228881921500e-03 -4.2335827538611381e-03 -5.8805252606831590e-04 4.4739778134245475e-04 -1.9871808335867226e-05 1.4464233901000540e-04 3.6160192957234111e-04 -6.6441218628339739e-05 1.3817376122325393e-04
