site_id	lon	lat	observed_east_mm_per_yr	observed_north_mm_per_yr	modeled_east_mean_mm_per_yr	modeled_north_mean_mm_per_yr	modeled_east_std_mm_per_yr	modeled_north_std_mm_per_yr
120	140.480000000224	40.6239999999948	-7.50196535935	4.28576385403	-4.47719162909091	3.90948323571235	0.168032980518416	0.0691542603406303
121	140.800000000193	40.6439999999947	-7.56907672388	7.12829695565	-4.34530275070556	3.89503682909091	0.173153854632646	0.0798684048785617
122	140.450000000196	40.9099999999958	-7.05588162057	5.92648629208	-4.69097821751696	2.73080334364993	0.199463229112409	0.0624339897355351
123	141.070000000226	39.9529999999913	-6.00403762054	14.6451322492	-8.12897602791045	9.941788417327	0.1780005090375	0.110686670620741
124	140.770000000344	39.350999999988	-13.0713483551	11.5195760758	-14.9233759610176	10.7128809505563	0.220070517799032	0.114812089812325
125	141.580000000198	39.1429999999855	-18.7258301469	16.2131698606	-22.8221309200814	13.4885597896065	0.31886017596312	0.163098291397862
126	141.680000000146	39.5959999999887	-13.2601338817	12.4086079426	-17.7287899345455	13.1362411667029	0.248997868959615	0.155722226322042
127	140.850000000443	38.5459999999815	-23.3476809338	12.9412725368	-22.6103829337585	9.99196919474899	0.291146633914933	0.135587661252894
128	141.210000000365	38.4249999999797	-25.835428785	14.4563291082	-25.8875563967707	11.456796110882	0.323794727541368	0.16526678665963
129	141.500000000292	38.300999999978	-30.4439312262	15.1262392569	-28.4345807056716	13.0643222716689	0.375323866387918	0.215155876235377
130	139.850000000373	39.8909999999925	-8.6025360008	6.6250886908	-7.56263775364993	6.05931486715061	0.142304251173432	0.0706490661272867
131	140.040000000369	39.8259999999919	-8.39259186988	9.98066453173	-8.24090021139755	6.77604683810041	0.149297329205793	0.0761760453278478
132	140.730000000305	39.7029999999902	-8.69292546951	9.37909668097	-10.4407307626187	9.74447003037992	0.180819772345598	0.103310981930321
133	140.51000000041	39.1989999999874	-13.147921447	11.7212940043	-15.370695665251	9.57739890430122	0.218777279010437	0.102378610638057
134	139.93000000052	39.0159999999874	-11.8549906999	8.42241558248	-13.8355125468792	7.17376305674355	0.185407328389104	0.0801685394482462
