
275110.20112531	238006.46017891	154223.91876107	2061.63896725	269613.17409698	503817.24624636	120160.73825486	320291.35900374	174326.67453142	41953.52705238	224305.42033001	139730.18854381	242713.07528725	43193.91813044	456065.95058014	515152.02371555	534920.18505988	425301.64525441	271390.08374715	545527.75820481	413827.22822828	586818.85914079	659363.12428900	182477.77192146	611380.76871765	146466.06781457	482819.42672719	543974.27893407	
223212.56758082	180670.31360985	269581.11658948	2061.63896725	199013.33577479	404363.61082522	116295.53296612	264742.86386572	255350.76871119	28646.64903435	154773.63946635	139730.18854381	287607.49636489	43193.91813044	456065.95058014	552745.86961137	398741.25365118	531283.04085637	318513.68801011	596100.75548297	366818.00518386	660899.50729053	689402.06359379	261613.27832296	655674.02733806	146466.06781457	482819.42672719	478520.26253713	
89583.57893896	291423.30963652	384432.74418203	2061.63896725	160467.78455447	404363.61082522	190842.48991070	257615.87074326	215817.78093793	174170.32194986	120622.72053903	139730.18854381	263101.47118067	43193.91813044	601304.35657447	675209.44248338	398741.25365118	613453.81742928	297418.26677335	612580.15696384	269656.32054271	637958.66367801	689402.06359379	367538.51937036	590735.22613380	146466.06781457	528028.08834783	376070.77520186	
209518.97899958	233036.04448405	384432.74418203	2061.63896725	145503.41180749	280135.58880012	190842.48991070	344396.08747832	187720.55044758	37612.59033420	190852.74533138	139730.18854381	205088.93574114	160968.45496457	573957.14578314	570870.42044701	465346.77829681	613453.81742928	256478.98289278	525258.47463667	260873.70808243	637958.66367801	656777.45372008	299742.54700117	650616.35590386	146466.06781457	528028.08834783	376070.77520186	
184572.56753508	233036.04448405	384432.74418203	2061.63896725	145503.41180749	167206.58708687	258258.61388835	375218.59311826	290472.40082484	37612.59033420	264811.92759758	145019.41955899	129140.44745272	160968.45496457	529876.31061687	507804.80139461	528196.14346934	613453.81742928	256478.98289278	476292.80097684	260873.70808243	637958.66367801	641876.95996389	369731.38025834	650616.35590386	146466.06781457	545721.24330065	279958.95081691	
148510.13542436	377340.36042796	410489.43870667	2061.63896725	63010.65312606	82315.60941614	258258.61388835	376417.05399882	146374.67768619	37612.59033420	151553.48683328	145019.41955899	129140.44745272	160968.45496457	511671.40321397	507804.80139461	622515.21749576	574123.63475856	351977.32234258	508820.49593979	323893.15100257	616757.52384835	587057.70359276	361316.71339491	555850.18933436	189958.03045743	511242.48203610	391439.60690994	
244240.74920849	377340.36042796	462705.49480296	2061.63896725	103207.23262386	102512.25060102	285214.05534498	298696.36137658	244574.46746954	37612.59033420	244365.90551379	145019.41955899	217015.93124525	297065.73817314	585124.68550824	507804.80139461	627874.82679493	639934.58719932	267973.81452496	613650.06190134	468306.04427450	616757.52384835	620232.10181284	331929.80301892	607091.21665083	189958.03045743	440461.56110456	391439.60690994	
238392.73764258	313958.38660344	550894.27915204	2061.63896725	103207.23262386	97952.30089200	361116.00596807	327720.98992348	378686.06075920	37612.59033420	332712.59509603	111996.81176288	112309.72258125	296451.68617443	622618.94468247	507804.80139461	627874.82679493	601116.52980349	343838.42426437	481062.69621487	375774.73427953	616757.52384835	620232.10181284	381622.63735670	489664.72315049	189958.03045743	478733.63507951	349627.16367420	
370070.59085280	316290.41937662	444350.02552471	71531.95872978	3374.16850545	247347.71201323	371335.44921352	236097.42501892	265268.99723347	102918.60719505	367205.00565959	135103.10174059	83756.13371938	296451.68617443	600913.64986469	507804.80139461	627874.82679493	651142.30577227	201773.69122120	446535.82622054	474093.35223322	616757.52384835	596331.48919112	372939.71905217	489664.72315049	189958.03045743	478733.63507951	482388.19113986	
429102.70449514	317785.58992662	382870.85418917	197958.10359589	3374.16850545	376726.46163623	473460.27636330	141586.90792773	166177.96665521	227956.55737609	413712.60752839	100544.61424005	81851.75270868	190000.10263654	600913.64986469	414810.63387435	589199.19326875	665169.13745650	333274.17862573	585821.48177083	474093.35223322	533762.91782634	696727.12530820	403934.16390506	520632.43800717	265201.02057090	458018.13717897	382318.53993782	
338413.25256591	317785.58992662	254396.72885038	68626.26409608	77051.81339148	311515.63476125	473460.27636330	5739.69704484	56439.67259965	80641.67123384	382641.42543104	165068.45335788	120496.46628385	195559.12399296	531918.90218143	349453.90615690	455532.29959871	588871.66273822	432406.66172085	662693.98339697	531088.68078032	407349.00515911	696727.12530820	494644.76167389	643837.31317232	247973.63736729	458018.13717897	299515.82828394	
